timestamp,agent_id,x,y,z,yaw_deg
1777973369.1846,2,0.5932,0.4443,0.3063,0.33
1777973369.1846,3,1.8908,0.4944,0.4402,0.61
1777973369.1846,7,2.3593,1.9398,0.7056,1.72
1777973369.2847,1,2.2475,0.9212,0.4816,1.93
1777973369.2847,2,0.6223,0.4363,0.3202,0.67
1777973369.2847,3,1.8908,0.4944,0.4402,0.61
1777973369.2847,7,2.3627,1.8623,0.6932,1.50
1777973369.3848,1,2.2168,0.9125,0.4816,1.67
1777973369.3848,2,0.6142,0.4435,0.3052,0.20
1777973369.3848,3,1.8908,0.5008,0.4308,1.22
1777973369.3848,7,2.3627,1.8623,0.6932,1.50
1777973369.4847,1,2.2092,0.9321,0.4575,4.28
1777973369.4847,2,0.6486,0.4435,0.3042,-0.05
1777973369.4847,3,1.8912,0.4831,0.4540,4.38
1777973369.4847,7,2.3627,1.8623,0.6932,1.50
1777973369.5847,1,2.1489,0.8915,0.4741,2.13
1777973369.5847,2,0.7263,0.4287,0.3336,-1.56
1777973369.5847,3,1.8921,0.5088,0.4202,2.71
1777973369.5847,7,2.3851,1.8400,0.6716,1.14
1777973369.6847,1,2.1219,0.8673,0.4877,1.84
1777973369.6847,2,0.7314,0.4309,0.3254,1.28
1777973369.6847,3,1.8936,0.5119,0.4108,1.14
1777973369.6847,7,2.3851,1.8400,0.6716,1.14
1777973369.7847,1,2.0939,0.8639,0.4791,1.71
1777973369.7847,2,0.7515,0.4330,0.3189,-0.04
1777973369.7847,3,1.8982,0.5087,0.4082,20.17
1777973369.7847,7,2.3851,1.8400,0.6716,1.14
1777973369.8848,1,2.0746,0.8624,0.4769,1.03
1777973369.8848,2,0.7816,0.4304,0.3293,0.16
1777973369.8848,3,1.8982,0.5087,0.4082,20.17
1777973369.8848,7,2.3851,1.8400,0.6716,1.14
1777973369.9847,1,2.0318,0.8473,0.4745,3.84
1777973369.9847,2,0.8111,0.4312,0.3227,0.83
1777973369.9847,3,1.8883,0.5104,0.4372,1.94
1777973369.9847,7,2.3995,1.7350,0.6519,1.40
1777973370.0847,1,2.0119,0.8314,0.4813,2.52
1777973370.0847,2,0.8292,0.4326,0.3221,0.68
1777973370.0847,3,1.8910,0.5313,0.4265,2.19
1777973370.0847,7,2.3995,1.7350,0.6519,1.40
1777973370.1847,1,1.9764,0.8144,0.4877,1.44
1777973370.1847,2,0.8572,0.4313,0.3226,0.39
1777973370.1847,3,1.8900,0.5500,0.4269,0.63
1777973370.1847,7,2.3995,1.7350,0.6519,1.40
1777973370.2847,1,1.9608,0.8123,0.4827,3.67
1777973370.2847,2,0.8572,0.4313,0.3226,0.39
1777973370.2847,3,1.8873,0.5712,0.4439,-1.47
1777973370.2847,7,2.4151,1.6915,0.6329,0.24
1777973370.3847,1,1.9426,0.8195,0.4795,2.92
1777973370.3847,2,0.9294,0.4226,0.3407,-0.51
1777973370.3847,3,1.8628,0.5912,0.4379,-0.70
1777973370.3847,7,2.4151,1.6915,0.6329,0.24
1777973370.4847,1,1.9280,0.8295,0.4725,2.71
1777973370.4847,2,0.9395,0.4225,0.3334,0.38
1777973370.4847,3,1.8482,0.5919,0.4373,-1.31
1777973370.4847,7,2.4108,1.6257,0.6307,-1.03
1777973370.5847,1,1.8924,0.8098,0.4829,1.51
1777973370.5847,2,0.9718,0.4218,0.3333,0.04
1777973370.5847,3,1.8326,0.5907,0.4386,-0.68
1777973370.5847,7,2.4177,1.6190,0.6250,-1.14
1777973370.6847,1,1.8745,0.7959,0.4917,2.89
1777973370.6847,2,1.0049,0.4138,0.3506,-1.48
1777973370.6847,3,1.7978,0.6197,0.3910,0.76
1777973370.6847,7,2.4177,1.6190,0.6250,-1.14
1777973370.7846,1,1.8566,0.7969,0.4859,2.56
1777973370.7846,2,1.0038,0.4247,0.3299,0.45
1777973370.7846,3,1.7776,0.6150,0.3915,1.27
1777973370.7846,7,2.4223,1.5741,0.6156,-0.67
1777973370.8848,1,1.8258,0.8095,0.4659,3.49
1777973370.8848,2,1.0391,0.4213,0.3326,-0.57
1777973370.8848,3,1.7568,0.6029,0.3990,-0.53
1777973370.8848,7,2.4382,1.5015,0.6578,-1.88
1777973370.9847,1,1.8260,0.7822,0.5087,1.74
1777973370.9847,2,1.0853,0.4082,0.3719,-0.76
1777973370.9847,3,1.7404,0.5561,0.4629,-0.45
1777973370.9847,7,2.4382,1.5015,0.6578,-1.88
1777973371.0847,1,1.7912,0.7619,0.5139,3.71
1777973371.0847,2,1.0828,0.4162,0.3446,0.26
1777973371.0847,3,1.7404,0.5561,0.4629,-0.45
1777973371.0847,7,2.4358,1.5070,0.5970,-2.39
1777973371.1847,1,1.7411,0.7743,0.4737,3.95
1777973371.1847,2,1.1379,0.4125,0.3512,-1.84
